Date,priceA,priceB,action,abs_return_A,pct_return_A,abs_return_B,pct_return_B,spread,interest_rate,spy,vix,port_val,,,,,,,,,
13-01-2003,17.051046,8.396742,hold,0,0,0,0,8.654304,1.26,70.072002,24.9,102102.6615,,,,,,,,,
14-01-2003,17.023843,8.357382,hold,0,0,0,0,8.666461,1.24,70.29797,24.57,102114.8185,,,,,,,,,
15-01-2003,17.295876,8.308183,hold,0,0,0,0,8.987693,1.3,69.597476,25.51,102436.0505,,,,,,,,,
16-01-2003,17.197944,8.281943,hold,0,0,0,0,8.916001,1.24,69.311249,25.01,102364.3585,,,,,,,,,
17-01-2003,17.00208,8.206504,buy,0,0,0,0,8.795576,1.2,68.286876,25.700001,102243.9335,,,,,,,,,
21-01-2003,16.713724,8.150744,buy,0,0,0,0,8.56298,1.31,67.224834,27.59,101988.0779,,,,,,,,,
22-01-2003,16.550504,8.062185,hold,0,0,0,0,8.488319,1.26,66.411355,29.01,101898.4847,,,,,,,,,
23-01-2003,16.75181,8.173704,hold,0,0,0,0,8.578106,1.27,66.818095,27.530001,102006.2291,,,,,,,,,
24-01-2003,16.490657,8.055624,hold,0,0,0,0,8.435033,1.21,65.063092,31.51,101834.5415,,,,,,,,,
27-01-2003,16.109811,7.868666,buy,0,0,0,0,8.241145,1.3,64.174293,34.689999,101601.8759,,,,,,,,,
28-01-2003,16.441691,7.983465,buy,0,0,0,0,8.458226,1.23,64.648825,31.93,101884.0812,,,,,,,,,
29-01-2003,16.550504,7.947385,sell,20.9464,0.012818278,-12.4639,-0.015932896,8.603119,1.26,65.138418,31.26,102086.9314,,,,,,,,,
30-01-2003,16.523302,7.885066,buy,0,0,0,0,8.638236,1.29,63.594316,31.32,102132.5835,,,,,,,,,
31-01-2003,16.702843,7.953945,buy,0,0,0,0,8.748898,1.33,64.822062,31.17,102287.5103,,,,,,,,,
03-02-2003,16.702843,8.035945,hold,0,0,0,0,8.666898,1.3,64.950114,31.02,102164.5103,,,,,,,,,
04-02-2003,16.664758,8.052344,hold,0,0,0,0,8.612414,1.21,64.309872,32.759998,102082.7843,,,,,,,,,
05-02-2003,16.719165,8.029385,hold,0,0,0,0,8.68978,1.21,63.910667,33.040001,102198.8333,,,,,,,,,
06-02-2003,16.59403,8.117944,buy,0,0,0,0,8.476086,1.23,63.609378,33.349998,101878.2923,,,,,,,,,
07-02-2003,16.490657,8.167144,hold,0,0,0,0,8.323513,1.21,62.833563,34.009998,101634.1755,,,,,,,,,
10-02-2003,16.59403,7.930986,hold,0,0,0,0,8.663044,1.25,63.277966,33.990002,102177.4251,,,,,,,,,
11-02-2003,16.164217,7.704667,hold,0,0,0,0,8.45955,1.22,62.841097,33.68,101851.8347,,,,,,,,,
12-02-2003,15.892183,7.621964,sell,-37.5407,-0.023076989,24.6702,0.031352455,8.270219,1.23,61.839314,34.330002,101548.9051,,,,,,,,,
13-02-2003,16.180539,7.691435,buy,0,0,0,0,8.489104,1.28,62.027619,33.700001,101877.2326,,,,,,,,,
14-02-2003,16.321996,7.635196,hold,0,0,0,0,8.6868,1.3,63.383416,32.619999,102193.5462,,,,,,,,,
18-02-2003,16.447132,7.724516,sell,2.7203,0.001656706,22.9429,0.02884468,8.722616,1.35,64.498177,31.110001,102250.8518,,,,,,,,,
19-02-2003,16.316556,7.635196,hold,0,0,0,0,8.68136,1.24,64.159231,31.309999,102188.9678,,,,,,,,,
20-02-2003,16.43081,7.668278,sell,-13.6017,-0.008210202,26.2708,0.033124255,8.762532,1.25,63.518996,31.16,102310.7258,,,,,,,,,
21-02-2003,16.539623,7.75429,hold,0,0,0,0,8.785333,1.21,64.159231,30.25,102342.6472,,,,,,,,,
24-02-2003,16.245827,7.621964,buy,0,0,0,0,8.623863,1.25,63.11979,31.98,102116.5892,,,,,,,,,
25-02-2003,16.43625,7.595498,hold,0,0,0,0,8.840752,1.28,63.624446,31.74,102441.9227,,,,,,,,,
26-02-2003,16.18598,7.499562,buy,0,0,0,0,8.686418,1.28,62.697983,31.940001,102210.4217,,,,,,,,,
27-02-2003,16.289353,7.552493,hold,0,0,0,0,8.73686,1.31,63.526524,30.530001,102291.1289,,,,,,,,,
28-02-2003,16.316556,7.559109,hold,0,0,0,0,8.757447,1.33,63.94833,29.629999,102324.0681,,,,,,,,,
03-03-2003,16.403606,7.701359,hold,0,0,0,0,8.702247,1.33,63.338219,30.43,102235.7481,,,,,,,,,
04-03-2003,16.321996,7.688126,sell,-39.1728,-0.023437506,25.5979,0.03222251,8.63387,1.2,62.328907,31.83,102126.3449,,,,,,,,,
05-03-2003,16.43081,7.744365,hold,0,0,0,0,8.686445,1.22,62.856159,30.379999,102205.2074,,,,,,,,,
06-03-2003,16.389534,7.817144,hold,0,0,0,0,8.57239,1.23,62.328907,31.370001,102034.1249,,,,,,,,,
07-03-2003,16.40054,7.707975,sell,-17.7167,-0.010687063,36.077,0.044712034,8.692565,1.2,62.758242,31.08,102214.3874,,,,,,,,,
10-03-2003,16.191406,7.598806,buy,0,0,0,0,8.5926,1.23,61.251803,33.310001,102074.4364,,,,,,,,,
11-03-2003,15.828173,7.592191,hold,0,0,0,0,8.235982,1.21,60.649226,33.610001,101539.5094,,,,,,,,,
12-03-2003,15.679577,7.559109,hold,0,0,0,0,8.120468,1.23,61.055965,33.509998,101366.2384,,,,,,,,,
13-03-2003,15.674073,7.727824,sell,-138.7854,-0.08134216,68.5318,0.081458033,7.946249,1.31,63.164981,31.76,101104.9099,,,,,,,,,
14-03-2003,15.525478,7.800603,hold,0,0,0,0,7.724875,1.3,63.368348,30.98,100794.9863,,,,,,,,,
17-03-2003,15.76213,7.790679,hold,0,0,0,0,7.971451,1.31,65.364381,31.75,101140.1927,,,,,,,,,
18-03-2003,15.734613,7.856842,buy,0,0,0,0,7.877771,1.2,65.748524,30.43,101009.0407,,,,,,,,,
19-03-2003,15.888712,7.923005,sell,-150.5095,-0.086530511,62.1336,0.072719008,7.965707,1.2,66.25318,31.540001,101140.9447,,,,,,,,,
20-03-2003,16.130867,8.018941,buy,0,0,0,0,8.111926,1.23,66.396294,30.440001,101345.6513,,,,,,,,,
21-03-2003,16.38403,8.349755,buy,0,0,0,0,8.034275,1.2,67.813515,28.67,101229.1748,,,,,,,,,
24-03-2003,16.119861,8.204197,sell,-119.2336,-0.068872599,35.9824,0.042015777,7.915664,1.23,65.559874,30.389999,101039.3972,,,,,,,,,
25-03-2003,16.279463,8.296825,buy,0,0,0,0,7.982638,1.24,66.187563,28.75,101139.8582,,,,,,,,,
26-03-2003,16.141874,8.267052,sell,-131.7222,-0.075446174,17.889,0.021180586,7.874822,1.26,65.854814,28.23,100967.3526,,,,,,,,,
27-03-2003,16.207917,8.273668,sell,-79.4163,-0.046709756,-6.7164,-0.00818424,7.934249,1.29,65.907752,27.959999,101056.4931,,,,,,,,,
28-03-2003,16.411547,8.402685,buy,0,0,0,0,8.008862,1.26,65.574997,27.75,101160.9513,,,,,,,,,
31-03-2003,16.466583,8.402685,hold,0,0,0,0,8.063898,1.38,64.085171,29.15,101243.5053,,,,,,,,,
01-04-2003,16.58766,8.37622,sell,-12.6064,-0.007542544,-22.5476,-0.027663242,8.21144,1.29,65.068307,28.360001,101464.8183,,,,,,,,,
02-04-2003,16.637192,8.462232,sell,52.7381,0.032736635,-59.3566,-0.075434133,8.17496,1.19,66.641321,28.02,101413.7463,,,,,,,,,
03-04-2003,16.565647,8.35968,sell,12.3956,0.007539127,-37.6215,-0.047124275,8.205967,1.24,66.323689,28.209999,101454.0554,,,,,,,,,
04-04-2003,16.83532,8.452307,sell,31.2018,0.018883514,-56.7241,-0.07193865,8.383013,1.22,66.716946,29.129999,101666.5106,,,,,,,,,
07-04-2003,16.730752,8.402685,hold,0,0,0,0,8.328067,1.25,66.588384,28.450001,101606.07,,,,,,,,,
08-04-2003,16.708739,8.379529,buy,0,0,0,0,8.32921,1.22,66.694259,27.129999,101607.3273,,,,,,,,,
09-04-2003,16.851831,8.422534,buy,0,0,0,0,8.429297,1.24,65.816999,27.110001,101727.4317,,,,,,,,,
10-04-2003,16.884852,8.425842,sell,18.2009,0.010896887,-47.1897,-0.059328673,8.45901,1.27,66.180005,25.6,101766.0586,,,,,,,,,
11-04-2003,16.620682,8.366296,sell,2.6652,0.00160612,-24.8352,-0.030592968,8.254386,1.24,65.907752,24.440001,101520.5098,,,,,,,,,
14-04-2003,16.829816,8.425842,buy,0,0,0,0,8.403974,1.32,67.26901,23.41,101685.0566,,,,,,,,,
15-04-2003,16.950894,8.386145,hold,0,0,0,0,8.564749,1.34,67.896704,22.559999,101877.9866,,,,,,,,,
16-04-2003,16.972908,8.389453,buy,0,0,0,0,8.583455,1.26,66.739633,22.52,101900.4338,,,,,,,,,
17-04-2003,16.692228,8.37622,buy,0,0,0,0,8.316008,1.28,67.730327,21.5,101552.7527,,,,,,,,,
21-04-2003,16.609675,8.35968,sell,42.9136,0.026521737,-66.8245,-0.086881707,8.249995,1.29,67.798393,21.950001,101460.3345,,,,,,,,,
22-04-2003,16.829816,8.353063,hold,0,0,0,0,8.476753,1.26,69.076462,20.700001,101755.1199,,,,,,,,,
23-04-2003,16.92888,8.399377,sell,68.3053,0.042044828,-77.7413,-0.101996415,8.529503,1.24,69.711721,20.799999,101823.6949,,,,,,,,,
24-04-2003,16.934384,8.485389,buy,0,0,0,0,8.448995,1.24,69.091591,20.33,101727.0853,,,,,,,,,
25-04-2003,17.060965,8.452307,hold,0,0,0,0,8.608658,1.28,68.237023,20.799999,101934.6472,,,,,,,,,
28-04-2003,17.215064,8.462232,hold,0,0,0,0,8.752832,1.29,69.416781,20.84,102122.0734,,,,,,,,,
29-04-2003,17.209561,8.452307,hold,0,0,0,0,8.757254,1.27,69.658783,20.76,102127.822,,,,,,,,,
30-04-2003,17.468226,8.710343,sell,128.2246,0.079219547,-121.0781,-0.161446895,8.757883,1.31,69.507534,21.209999,102128.6397,,,,,,,,,
01-05-2003,17.143518,8.673953,buy,0,0,0,0,8.469565,1.3,69.49997,21.59,101782.6581,,,,,,,,,
02-05-2003,17.369163,8.7335,sell,117.7757,0.072739637,-113.4694,-0.149325302,8.635663,1.24,70.490664,20.629999,101998.5855,,,,,,,,,
05-05-2003,17.352653,8.700418,hold,0,0,0,0,8.652235,1.27,70.354538,21.129999,102018.4719,,,,,,,,,
06-05-2003,17.281106,8.783122,buy,0,0,0,0,8.497984,1.28,71.020047,20.799999,101833.3707,,,,,,,,,
07-05-2003,17.088482,8.7335,hold,0,0,0,0,8.354982,1.28,70.62679,21,101647.4681,,,,,,,,,
08-05-2003,17.088482,8.664029,hold,0,0,0,0,8.424453,1.27,69.915908,21.24,101737.7804,,,,,,,,,
09-05-2003,17.209561,8.83936,hold,0,0,0,0,8.370201,1.24,70.883921,19.690001,101667.2528,,,,,,,,,
12-05-2003,17.281106,8.766032,buy,0,0,0,0,8.515074,1.25,71.753611,19.52,101855.5877,,,,,,,,,
13-05-2003,17.215064,8.676039,buy,0,0,0,0,8.539025,1.23,71.625049,19.91,101889.1191,,,,,,,,,
14-05-2003,17.242582,8.702704,hold,0,0,0,0,8.539878,1.3,71.4738,20,101890.3986,,,,,,,,,
15-05-2003,17.440709,8.866025,hold,0,0,0,0,8.574684,1.36,71.927552,19.24,101942.6076,,,,,,,,,
16-05-2003,17.792936,8.88269,buy,0,0,0,0,8.910246,1.26,71.746053,18.4,102445.9506,,,,,,,,,
19-05-2003,17.545276,8.706037,sell,181.0663,0.115075153,-84.9195,-0.108083502,8.839239,1.26,70.067162,20.51,102332.3394,,,,,,,,,
20-05-2003,17.550779,8.836027,sell,141.9912,0.088024531,-81.7086,-0.101894502,8.714752,1.23,69.923472,21.290001,102145.6089,,,,,,,,,
21-05-2003,17.446213,8.899356,hold,0,0,0,0,8.546857,1.23,70.067162,21.209999,101910.5559,,,,,,,,,
22-05-2003,17.693872,8.949352,hold,0,0,0,0,8.74452,1.25,70.762917,19.780001,102187.2841,,,,,,,,,
23-05-2003,18.601955,9.315992,sell,221.7925,0.135371151,-96.6237,-0.115720401,9.285963,1.21,70.906607,19.17,102945.3043,,,,,,,,,
27-05-2003,18.838607,9.269329,buy,0,0,0,0,9.569278,1.32,72.146868,19.99,103313.6138,,,,,,,,,
28-05-2003,18.838607,9.166003,sell,255.9144,0.157200763,-86.9178,-0.104760315,9.672604,1.29,72.351054,20.030001,103458.2702,,,,,,,,,
29-05-2003,18.541416,9.159337,buy,0,0,0,0,9.382079,1.29,72.16199,20.43,103080.5877,,,,,,,,,
30-05-2003,18.530408,9.282661,sell,211.8861,0.129107938,-87.9976,-0.104725573,9.247747,1.28,73.319062,19.469999,102892.5229,,,,,,,,,
02-06-2003,18.585445,9.349323,sell,187.6706,0.112318829,-96.9794,-0.115733712,9.236122,1.27,73.621565,20.85,102877.4104,,,,,,,,,
03-06-2003,18.712026,9.325991,buy,0,0,0,0,9.386035,1.21,73.924069,20.84,103057.306,,,,,,,,,
04-06-2003,18.899146,9.43265,buy,0,0,0,0,9.466496,1.22,74.990393,20.620001,103161.9053,,,,,,,,,
05-06-2003,18.943174,9.349323,hold,0,0,0,0,9.593851,1.26,75.360958,20.83,103340.2023,,,,,,,,,
06-06-2003,19.068258,9.352656,sell,221.6427,0.131524402,-93.0122,-0.110432561,9.715602,1.24,75.066018,21.25,103510.6537,,,,,,,,,
09-06-2003,19.107173,9.245997,sell,227.7357,0.135316809,-82.0155,-0.097338046,9.861176,1.25,74.302197,22.15,103699.8999,,,,,,,,,
10-06-2003,19.196121,9.469314,hold,0,0,0,0,9.726807,1.22,75.058454,20.639999,103538.6571,,,,,,,,,
11-06-2003,19.385136,9.592639,hold,0,0,0,0,9.792497,1.25,75.852525,20.209999,103617.4851,,,,,,,,,
12-06-2003,19.401815,9.782625,buy,0,0,0,0,9.61919,1.25,76.086963,20.41,103409.5167,,,,,,,,,
13-06-2003,19.068258,9.715963,sell,209.535,0.123452622,-132.651,-0.158116387,9.352295,1.24,75.292891,20.66,103062.5532,,,,,,,,,
16-06-2003,19.50744,9.79929,hold,0,0,0,0,9.70815,1.33,76.881035,20.219999,103489.5792,,,,,,,,,
17-06-2003,19.3629,9.769293,hold,0,0,0,0,9.593607,1.24,76.881035,20.01,103352.1276,,,,,,,,,
18-06-2003,19.535236,9.822622,hold,0,0,0,0,9.712614,1.22,76.812969,19.76,103494.936,,,,,,,,,
19-06-2003,19.551913,9.812623,sell,285.9685,0.171318352,-143.6403,-0.171485825,9.73929,1.22,75.640769,19.799999,103526.9472,,,,,,,,,
20-06-2003,19.462965,9.872619,hold,0,0,0,0,9.590346,1.23,75.4738,19.139999,103363.1088,,,,,,,,,
23-06-2003,19.285069,9.859286,hold,0,0,0,0,9.425783,1.21,74.699629,20.58,103182.0895,,,,,,,,,
24-06-2003,19.146087,9.85262,hold,0,0,0,0,9.293467,1.15,74.775527,20.75,103036.5419,,,,,,,,,
25-06-2003,19.007106,9.79929,sell,207.2722,0.122397248,-131.3901,-0.154842754,9.207816,1.18,74.02413,20.809999,102942.3258,,,,,,,,,
26-06-2003,19.162767,9.815956,sell,201.9249,0.117784984,-114.2003,-0.131658887,9.346811,1.1,74.988048,19.4,103081.3208,,,,,,,,,
27-06-2003,19.118292,9.739295,hold,0,0,0,0,9.378997,1.08,74.122802,19.16,103110.2882,,,,,,,,,
30-06-2003,19.057139,9.665967,hold,0,0,0,0,9.391172,1.45,74.100028,19.52,103121.2457,,,,,,,,,
01-07-2003,19.134969,9.782625,hold,0,0,0,0,9.352344,1.11,74.783118,19.459999,103086.3005,,,,,,,,,
02-07-2003,19.290629,9.952613,buy,0,0,0,0,9.338016,1.01,75.724262,19.030001,103073.4053,,,,,,,,,
03-07-2003,19.023785,9.865953,sell,174.2679,0.100843025,-108.2831,-0.123285433,9.157832,0.96,74.942505,19.389999,102893.2213,,,,,,,,,
07-07-2003,19.012666,9.795957,hold,0,0,0,0,9.216709,1,76.430122,20.059999,102946.2106,,,,,,,,,
08-07-2003,18.862566,9.779292,hold,0,0,0,0,9.083274,0.93,76.77167,19.48,102826.1191,,,,,,,,,
09-07-2003,18.706908,9.665967,hold,0,0,0,0,9.040941,0.96,76.339047,18.93,102788.0194,,,,,,,,,
10-07-2003,18.401147,9.465981,sell,112.0041,0.064813039,-69.9949,-0.079847872,8.935166,1,75.367543,19.190001,102692.8219,,,,,,,,,
11-07-2003,18.579043,9.585973,sell,136.3979,0.079231712,-90.9934,-0.104878966,8.99307,0.98,76.080988,18.469999,102739.1451,,,,,,,,,
14-07-2003,18.523451,9.532643,sell,73.0515,0.041056462,-64.9953,-0.07317074,8.990808,1.07,76.452896,19.59,102737.5617,,,,,,,,,
15-07-2003,18.317759,9.465981,sell,-52.0848,-0.027647904,-19.6652,-0.021215344,8.851778,1.13,76.285918,19.549999,102654.1437,,,,,,,,,
16-07-2003,17.934169,9.335991,buy,0,0,0,0,8.598178,1.01,75.838112,19.76,102527.3437,,,,,,,,,
17-07-2003,17.850781,9.24933,sell,-69.0635,-0.037248234,-8.9993,-0.009825274,8.601451,1.02,74.76035,20.219999,102529.3075,,,,,,,,,
18-07-2003,17.956406,9.34599,sell,-75.562,-0.040381517,-1.9999,-0.002144437,8.610416,0.99,75.526929,19.110001,102533.79,,,,,,,,,
21-07-2003,17.734036,9.189335,hold,0,0,0,0,8.544701,1.02,74.593371,19.780001,102507.504,,,,,,,,,
22-07-2003,18.206573,9.275995,hold,0,0,0,0,8.930578,1,75.26887,19.17,102661.8548,,,,,,,,,
23-07-2003,18.234369,9.265996,sell,-66.4777,-0.035174976,16.6654,0.017667782,8.968373,1.05,75.321999,18.639999,102676.9728,,,,,,,,,
24-07-2003,18.150982,9.29266,buy,0,0,0,0,8.858322,1.04,74.752758,18.6,102643.9575,,,,,,,,,
25-07-2003,18.312199,9.319325,hold,0,0,0,0,8.992874,1.03,76.073402,17.75,102697.7783,,,,,,,,,
28-07-2003,18.262165,9.315992,buy,0,0,0,0,8.946173,1.05,75.792574,18.360001,102679.0979,,,,,,,,,
29-07-2003,18.273284,9.132672,buy,0,0,0,0,9.140612,1.04,75.44344,18.67,102776.3174,,,,,,,,,
30-07-2003,18.423384,9.285995,buy,0,0,0,0,9.137389,1.03,75.261285,18.85,102774.3836,,,,,,,,,
31-07-2003,18.45674,9.382654,hold,0,0,0,0,9.074086,1.04,75.435849,19.49,102730.0715,,,,,,,,,
01-08-2003,18.234369,9.192668,sell,-116.7446,-0.060171999,58.9957,0.060306615,9.041701,1,74.767941,20.75,102707.402,,,,,,,,,
04-08-2003,18.228811,9.132672,hold,0,0,0,0,9.096139,1,74.767941,21.27,102740.0648,,,,,,,,,
05-08-2003,18.267726,9.092675,buy,0,0,0,0,9.175051,0.86,73.181653,22.68,102787.412,,,,,,,,,
06-08-2003,18.423384,8.986016,sell,-86.7245,-0.044956803,96.6597,0.097119922,9.437368,0.88,73.60669,21.5,102971.0339,,,,,,,,,
07-08-2003,18.406707,8.926021,sell,47.2538,0.026348475,40.997,0.043912853,9.480686,0.95,74.380855,20.26,102997.0247,,,,,,,,,
08-08-2003,18.39003,9.039346,sell,23.9048,0.013169976,25.3314,0.027259579,9.350684,0.96,74.593371,19.59,102932.0237,,,,,,,,,
11-08-2003,18.428945,9.03268,hold,0,0,0,0,9.396265,1.02,74.874199,19.75,102950.2561,,,,,,,,,
12-08-2003,18.845889,9.217363,hold,0,0,0,0,9.628526,0.99,75.55729,17.940001,103043.1605,,,,,,,,,
13-08-2003,18.579043,9.076332,buy,0,0,0,0,9.502711,1.01,75.170204,18.77,102992.8345,,,,,,,,,
14-08-2003,18.706908,9.166995,hold,0,0,0,0,9.539913,1.22,75.375128,18.469999,103011.4355,,,,,,,,,
15-08-2003,18.879243,9.244226,sell,61.7078,0.03378997,7.1766,0.007703527,9.635017,1.39,75.610419,18.27,103058.9875,,,,,,,,,
18-08-2003,18.790295,9.207289,buy,0,0,0,0,9.583006,1.03,76.263149,18.18,103038.1831,,,,,,,,,
19-08-2003,18.82921,9.267731,sell,55.5926,0.030422884,-13.5059,-0.014788553,9.561479,0.93,76.551563,17.860001,103027.4196,,,,,,,,,
20-08-2003,18.901481,9.308025,hold,0,0,0,0,9.593456,0.89,76.240375,17.82,103040.2104,,,,,,,,,
21-08-2003,18.901481,9.452414,sell,47.8097,0.025950553,-16.6419,-0.017921504,9.449067,1.01,76.483251,17.84,102982.4548,,,,,,,,,
22-08-2003,18.712466,9.452414,buy,0,0,0,0,9.260052,0.99,75.724262,18.549999,102925.7503,,,,,,,,,
25-08-2003,18.773618,9.485993,buy,0,0,0,0,9.287625,1.04,75.845703,19.530001,102936.7795,,,,,,,,,
26-08-2003,18.812533,9.680749,hold,0,0,0,0,9.131784,1,75.982321,19.49,102858.859,,,,,,,,,
27-08-2003,18.773618,9.687465,hold,0,0,0,0,9.086153,0.98,76.00509,19.129999,102836.0435,,,,,,,,,
28-08-2003,18.873685,9.707612,buy,0,0,0,0,9.166073,1.04,76.475665,18.48,102876.0035,,,,,,,,,
29-08-2003,18.901481,9.784843,hold,0,0,0,0,9.116638,1.01,76.991777,18.629999,102846.3425,,,,,,,,,
02-09-2003,19.173885,9.959453,sell,90.6159,0.049604368,-86.6778,-0.095327063,9.214432,1.06,78.024002,19.02,102905.0189,,,,,,,,,
03-09-2003,19.490763,9.956095,hold,0,0,0,0,9.534668,0.96,78.449033,19.440001,103065.1369,,,,,,,,,
04-09-2003,19.535236,9.956095,hold,0,0,0,0,9.579141,0.98,78.486985,18.709999,103087.3734,,,,,,,,,
05-09-2003,19.462965,9.956095,buy,0,0,0,0,9.50687,0.96,78.04677,18.17,103051.2379,,,,,,,,,
08-09-2003,19.460159,9.962811,hold,0,0,0,0,9.497348,0.99,78.691909,18.26,103045.5247,,,,,,,,,
09-09-2003,19.269263,9.972885,sell,69.022,0.03715046,-89.6553,-0.098779221,9.296378,0.95,78.175797,18.85,102924.9427,,,,,,,,,
10-09-2003,19.117669,9.989674,hold,0,0,0,0,9.127995,0.95,77.386448,20.01,102840.7512,,,,,,,,,
11-09-2003,19.201888,10.023253,sell,41.1593,0.021904552,-81.5964,-0.088621526,9.178635,1,77.614147,19.25,102866.0712,,,,,,,,,
12-09-2003,19.196272,9.989674,sell,48.3806,0.025854743,-53.726,-0.056838391,9.206598,1.02,77.758351,18.68,102877.2564,,,,,,,,,
15-09-2003,19.089596,9.976242,sell,31.5978,0.016830959,-49.0249,-0.051681358,9.113354,1.11,77.485115,19.280001,102849.2832,,,,,,,,,
16-09-2003,19.229961,9.972885,sell,35.6276,0.018876865,-26.5273,-0.027326288,9.257076,0.97,78.616012,18.030001,102878.0276,,,,,,,,,
17-09-2003,19.044678,9.989674,sell,-41.8287,-0.021491433,-3.3579,-0.003372708,9.055004,0.97,78.464211,18.15,102857.8204,,,,,,,,,
18-09-2003,19.173816,10.1072,buy,0,0,0,0,9.066616,1,79.390177,17.57,102857.8204,,,,,,,,,
19-09-2003,19.319794,10.258303,buy,0,0,0,0,9.061491,0.99,78.986364,17.540001,102857.3079,,,,,,,,,
22-09-2003,19.31418,10.147494,hold,0,0,0,0,9.166686,1.02,78.133038,19.65,102878.3469,,,,,,,,,
23-09-2003,19.31418,10.120631,hold,0,0,0,0,9.193549,1.01,78.430179,19.469999,102883.7195,,,,,,,,,
24-09-2003,19.1682,10.063547,buy,0,0,0,0,9.104653,1.03,77.035897,21.219999,102865.9403,,,,,,,,,
25-09-2003,19.078367,10.040042,hold,0,0,0,0,9.038325,1.08,76.403517,22.26,102846.0419,,,,,,,,,
26-09-2003,19.224347,10.066905,sell,5.0531,0.002635417,4.0295,0.003986762,9.157442,1.03,76.152088,22.23,102881.777,,,,,,,,,
29-09-2003,19.460159,10.191146,sell,14.0365,0.007265347,6.7157,0.006546599,9.269013,1.04,76.898755,21.67,102904.0912,,,,,,,,,
30-09-2003,19.229961,10.265019,sell,6.1761,0.003222055,-20.1472,-0.020019979,8.964942,1.17,76.152088,22.719999,102873.6841,,,,,,,,,
01-10-2003,19.482618,10.46985,hold,0,0,0,0,9.012768,1.11,77.774943,21.07,102873.6841,,,,,,,,,
02-10-2003,19.763347,10.503429,sell,0,0,0,0,9.259918,1.02,78.056843,20.799999,102873.6841,,,,,,,,,
03-10-2003,19.943014,10.58066,buy,-17.9667,-0.00909092,7.7231,0.007352932,9.362354,0.99,78.773032,19.5,102863.4405,,,,,,,,,
06-10-2003,19.931784,10.500071,buy,0,0,0,0,9.431713,0.99,79.131127,19.51,102863.4405,,,,,,,,,
07-10-2003,19.752117,10.412766,sell,-17.9667,-0.009014095,8.7305,0.008314706,9.339351,0.98,79.435889,19.41,102854.2043,,,,,,,,,
08-10-2003,19.617366,10.466492,sell,0,0,0,0,9.150874,0.99,79.237793,19.18,102854.2043,,,,,,,,,
09-10-2003,19.791419,10.503429,buy,-17.4053,-0.008872394,3.6937,0.003529072,9.28799,1.02,79.451125,18.82,102840.4927,,,,,,,,,
10-10-2003,19.561221,10.442987,hold,0,0,0,0,9.118234,1,79.672077,18.450001,102840.4927,,,,,,,,,
13-10-2003,19.471388,10.426197,buy,0,0,0,0,9.045191,1,79.923506,17.549999,102840.4927,,,,,,,,,
14-10-2003,19.471388,10.409408,buy,0,0,0,0,9.06198,1.08,80.205406,17.370001,102842.1716,,,,,,,,,
15-10-2003,19.42647,10.335535,buy,0,0,0,0,9.090935,1.09,79.992074,17.690001,102847.9626,,,,,,,,,
16-10-2003,19.448929,10.473208,hold,0,0,0,0,8.975721,1.04,80.312077,17.190001,102813.3984,,,,,,,,,
17-10-2003,19.42647,10.543723,hold,0,0,0,0,8.882747,0.98,79.435889,17.620001,102785.5062,,,,,,,,,
20-10-2003,19.432086,10.560513,hold,0,0,0,0,8.871573,1.02,80.030172,17.040001,102782.154,,,,,,,,,
21-10-2003,19.42647,10.594091,sell,-4.4918,-0.002306872,-16.7894,-0.016103091,8.832379,0.99,79.893029,16.549999,102770.3958,,,,,,,,,
22-10-2003,19.274878,10.577302,buy,0,0,0,0,8.697576,0.99,78.887319,17.67,102743.4352,,,,,,,,,
23-10-2003,19.229961,10.62767,buy,0,0,0,0,8.602291,1.02,78.742556,17.68,102714.8497,,,,,,,,,
24-10-2003,19.134514,10.610881,hold,0,0,0,0,8.523633,1.01,78.917796,17.709999,102683.3865,,,,,,,,,
27-10-2003,19.061524,10.772059,buy,0,0,0,0,8.289465,1.03,78.955887,18.049999,102589.7193,,,,,,,,,
28-10-2003,19.005376,10.772059,buy,0,0,0,0,8.233317,0.98,80.030172,16.82,102561.6453,,,,,,,,,
29-10-2003,19.033451,10.950026,buy,0,0,0,0,8.083425,0.97,80.136837,16.43,102471.7101,,,,,,,,,
30-10-2003,19.100825,11.044046,buy,0,0,0,0,8.056779,1.02,80.304457,16.33,102453.0579,,,,,,,,,
31-10-2003,19.25242,10.997036,hold,0,0,0,0,8.255384,1.03,80.228268,16.1,102611.9419,,,,,,,,,
03-11-2003,19.521919,11.064194,hold,0,0,0,0,8.457725,1.02,80.753976,16.549999,102773.8147,,,,,,,,,
04-11-2003,19.269263,10.980247,hold,0,0,0,0,8.289016,0.98,80.578742,16.549999,102638.8475,,,,,,,,,
05-11-2003,19.263649,10.953383,buy,0,0,0,0,8.310266,0.98,80.63969,16.860001,102655.8475,,,,,,,,,
06-11-2003,19.229961,10.913089,sell,-24.1427,-0.012399065,-50.3681,-0.048387094,8.316872,1,81.066359,16.74,102661.7929,,,,,,,,,
07-11-2003,19.229961,10.8963,hold,0,0,0,0,8.333661,0.98,80.464455,16.93,102675.2241,,,,,,,,,
10-11-2003,19.258033,10.879511,sell,-16.8437,-0.008670489,-54.3976,-0.052631625,8.378522,0.99,80.136837,17.620001,102711.1129,,,,,,,,,
